image_path,sample_id,panel_id,markdown_table
data/crops/train/atomic-layer-etching_simulation-usecase_3_fig_5_b.jpg,atomic-layer-etching/simulation-usecase/3/fig_5,b,"| Time (s) | Roughness (Γᵢ/Γₙ = 0.01) | Roughness (100 ppm Cl₂) |
|----------|---------------------------|---------------------------|
| 191      | 1.4                       | 1.2                       |
| 192      | 2.0                       | 1.4                       |
| 193      | 2.1                       | 1.5                       |
| 195      | 1.4                       | 1.3                       |
| 196      | 2.0                       | 1.4                       |
| 198      | 2.1                       | 1.5                       |"
data/crops/train/atomic-layer-etching_simulation-usecase_3_fig_13_a.jpg,atomic-layer-etching/simulation-usecase/3/fig_13,a,"| Ion Bombardment Time (Ti, s) | ALE Synergy (%) Tp = 44 ms | Tp = 66 ms | Tp = 88 ms |
|------------------------------|----------------------------|------------|------------|
| 0.00                         | 90                         | 85         | 82         |
| 0.25                         | 93                         | 91         | 86         |
| 0.50                         | 92                         | 89         | 87         |
| 0.75                         | 89                         | 87         | 86         |
| 1.00                         | 87                         | 86         | 85         |
| 1.25                         | 85                         | 84         | 82         |
| 1.50                         | 84                         | 83         | 81         |"
data/crops/train/atomic-layer-etching_simulation-usecase_3_fig_13_b.jpg,atomic-layer-etching/simulation-usecase/3/fig_13,b,"| Passivation Time (Tp, ms) | Ion Bombardment Time (Ti, s) | ALE Synergy (%) |
|---------------------------|------------------------------|------------------|
| 5                         | 0.30                         | ~75             |
| 25                        | 0.30                         | ~85             |
| 45                        | 0.30                         | ~90             |
| 64                        | 0.30                         | ~88             |
| 84                        | 0.30                         | ~85             |
| 104                       | 0.30                         | ~82             |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_8_a.jpg,atomic-layer-etching/simulation-usecase/15/fig_8,a,"| Etch product | Ar⁺ Bombardment step (%) |
|-------------|--------------------------:|
| Si          | ~18                      |
| Si<sub>2</sub> | ~2                     |
| SiCl        | ~22                       |
| SiCl<sub>2</sub> | ~18                |
| SiCl<sub>4</sub> | ~1                 |
| Si<sub>2</sub>Cl | ~2                 |
| Si<sub>2</sub>Cl<sub>2</sub> | ~1    |
| Cl          | ~42                       |
| Cl<sub>2</sub> | ~2                  |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_10_a.jpg,atomic-layer-etching/simulation-usecase/15/fig_10,a,"| Etch product | First 15% of Ar⁺ step (%) |
|-------------|---------------------------:|
| Si          | 3                          |
| Si<sub>2</sub> | 1                       |
| SiCl        | 11                         |
| SiCl<sub>2</sub> | 24                  |
| SiCl<sub>4</sub> | 3                   |
| Si<sub>2</sub>Cl | 4                   |
| Si<sub>2</sub>Cl<sub>2</sub> | 2      |
| Cl          | 54                         |
| Cl<sub>2</sub> | 2                    |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_10_b.jpg,atomic-layer-etching/simulation-usecase/15/fig_10,b,"| Etch product | Last 85% of Ar⁺ step (%) |
|-------------|--------------------------:|
| Si          | 22                        |
| Si<sub>2</sub> | 2                       |
| SiCl        | 24                        |
| SiCl<sub>2</sub> | 15                  |
| SiCl<sub>4</sub> | 1                   |
| Si<sub>2</sub>Cl | 2                   |
| Si<sub>2</sub>Cl<sub>2</sub> | 2      |
| Cl          | 36                        |
| Cl<sub>2</sub> | 2                    |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_1_a.jpg,atomic-layer-etching/simulation-usecase/15/fig_1,a,"| Cycle number | Si etched (Å) | Ion energy (eV) |
|-------------:|--------------:|---------------:|
| 1 | 0.3 | 40  |
| 1 | 0.6 | 60  |
| 1 | 1.0 | 80  |
| 1 | 1.4 | 100 |
| 2 | 0.5 | 40  |
| 2 | 1.0 | 60  |
| 2 | 1.7 | 80  |
| 2 | 2.6 | 100 |
| 3 | 0.8 | 40  |
| 3 | 1.6 | 60  |
| 3 | 2.5 | 80  |
| 3 | 3.6 | 100 |
| 4 | 1.2 | 40  |
| 4 | 2.2 | 60  |
| 4 | 3.5 | 80  |
| 4 | 5.0 | 100 |
| 5 | 1.7 | 40  |
| 5 | 3.0 | 60  |
| 5 | 4.8 | 80  |
| 5 | 6.7 | 100 |
| 6 | 2.1 | 40  |
| 6 | 3.9 | 60  |
| 6 | 5.8 | 80  |
| 6 | 8.0 | 100 |
| 7 | 2.6 | 40  |
| 7 | 4.5 | 60  |
| 7 | 6.8 | 80  |
| 7 | 9.2 | 100 |
| 8 | 3.1 | 40  |
| 8 | 5.2 | 60  |
| 8 | 7.7 | 80  |
| 8 | 10.8| 100 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_6_a.jpg,atomic-layer-etching/simulation-usecase/15/fig_6,a,"| Ar⁺ Irradiation (s) | Etch per Cycle (Å/cycle) | Source      |
|--------------------|--------------------------:|-------------|
| 8                  | 0.49                      | Simulation  |
| 8                  |                           | Experiment  |
| 10                 |                           | Simulation  |
| 10                 | 0.20                      | Experiment  |
| 15                 | 0.62                      | Simulation  |
| 15                 |                           | Experiment  |
| 20                 |                           | Simulation  |
| 20                 | 0.97                      | Experiment  |
| 30                 | 0.89                      | Simulation  |
| 30                 | 1.12                      | Experiment  |
| 35                 |                           | Simulation  |
| 35                 | 1.29                      | Experiment  |
| 37                 | 1.06                      | Simulation  |
| 37                 |                           | Experiment  |
| 40                 |                           | Simulation  |
| 40                 | 1.40                      | Experiment  |
| 45                 | 1.02                      | Simulation  |
| 45                 | 1.35                      | Experiment  |
| 50                 |                           | Simulation  |
| 50                 | 1.37                      | Experiment  |
| 60                 | 1.31                      | Simulation  |
| 60                 |                           | Experiment  |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_2_a.jpg,atomic-layer-etching/simulation-usecase/15/fig_2,a,"| Cycle number | Cu uptake (ML) | Ion energy (eV) |
|--------------|---------------:|-----------------:|
| 1            | ~1.39          | 40               |
| 1            | ~1.05          | 60               |
| 1            | ~1.17          | 80               |
| 1            | ~1.04         | 100              |
| 2            | ~1.50          | 40               |
| 2            | ~1.45          | 60               |
| 2            | ~1.40          | 80               |
| 2            | ~1.35          | 100              |
| 3            | ~1.80          | 40               |
| 3            | ~1.70          | 60               |
| 3            | ~1.60          | 80               |
| 3            | ~1.50          | 100              |
| 4            | ~1.95          | 40               |
| 4            | ~1.85          | 60               |
| 4            | ~1.75          | 80               |
| 4            | ~1.60          | 100              |
| 5            | ~2.00          | 40               |
| 5            | ~1.95          | 60               |
| 5            | ~1.85          | 80               |
| 5            | ~1.55          | 100              |
| 6            | ~2.05          | 40               |
| 6            | ~2.00          | 60               |
| 6            | ~1.95          | 80               |
| 6            | ~1.60          | 100              |
| 7            | ~2.20          | 40               |
| 7            | ~2.10          | 60               |
| 7            | ~1.95          | 80               |
| 7            | ~1.70          | 100              |
| 8            | ~2.10          | 40               |
| 8            | ~2.15          | 60               |
| 8            | ~1.60          | 80               |
| 8            | ~1.40          | 100              |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_9_a.jpg,atomic-layer-etching/simulation-usecase/15/fig_9,a,"| Z Position (Å) | Si Density (atom/Å³) | Cl Density (atom/Å³) |
|----------------|----------------------|----------------------|
| 0  | 0.060 | 0.000 |
| 5  | 0.047 | 0.000 |
| 10 | 0.048 | 0.000 |
| 15 | 0.048 | 0.000 |
| 20 | 0.049 | 0.000 |
| 25 | 0.050 | 0.000 |
| 30 | 0.053 | 0.000 |
| 35 | 0.045 | 0.005 |
| 40 | 0.051 | 0.002 |
| 45 | 0.048 | 0.002 |
| 50 | 0.038 | 0.009 |
| 55 | 0.005 | 0.012 |
| 60 | 0.000 | 0.000 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_9_b.jpg,atomic-layer-etching/simulation-usecase/15/fig_9,b,"| Z Position (Å) | Si Density (atom/Å³) | Cl Density (atom/Å³) |
|----------------|----------------------|----------------------|
| 0  | 0.070 | 0.000 |
| 5  | 0.046 | 0.000 |
| 10 | 0.050 | 0.000 |
| 15 | 0.049 | 0.000 |
| 20 | 0.051 | 0.000 |
| 25 | 0.052 | 0.000 |
| 30 | 0.050 | 0.001 |
| 35 | 0.048 | 0.003 |
| 40 | 0.051 | 0.003 |
| 45 | 0.044 | 0.005 |
| 50 | 0.038 | 0.008 |
| 55 | 0.008 | 0.010 |
| 60 | 0.000 | 0.000 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_7_a.jpg,atomic-layer-etching/simulation-usecase/15/fig_7,a,"| Number of Cl₂ Impacts | Etch per Cycle (Å/cycle) |
|----------------------|--------------------------:|
| 0                    | 14.52                     |
| 110                  | 0.53                      |
| 250                  | 0.68                      |
| 500                  | 0.84                      |
| 1000                 | 0.85                      |
| 2265                 | 0.89                      |
| 3000                 | 0.92                      |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig4_a.jpg,atomic-layer-etching/simulation-usecase/15/fig4,a,"| Z Position (Å) |  Si Density (atom/Å³) | Cl Density (atom/Å³) |
|----------------|----------------------|----------------------|
| 0  | 0.075 | 0.000 |
| 5  | 0.048 | 0.000 |
| 10 | 0.049 | 0.000 |
| 15 | 0.047 | 0.000 |
| 20 | 0.052 | 0.000 |
| 25 | 0.049 | 0.000 |
| 30 | 0.050 | 0.000 |
| 35 | 0.049 | 0.000 |
| 40 | 0.049 | 0.000 |
| 45 | 0.050 | 0.001 |
| 50 | 0.049 | 0.002 |
| 55 | 0.002 | 0.068 |
| 60 | 0.000 | 0.000 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig4_b.jpg,atomic-layer-etching/simulation-usecase/15/fig4,b,"| Z Position (Å) | Si Density (atom/Å³) | Cl Density (atom/Å³) |
|----------------|----------------------|----------------------|
| 0  | 0.070 | 0.000 |
| 5  | 0.048 | 0.000 |
| 10 | 0.050 | 0.000 |
| 15 | 0.049 | 0.000 |
| 20 | 0.052 | 0.000 |
| 25 | 0.050 | 0.000 |
| 30 | 0.050 | 0.000 |
| 35 | 0.052 | 0.001 |
| 40 | 0.050 | 0.002 |
| 45 | 0.048 | 0.003 |
| 50 | 0.038 | 0.005 |
| 55 | 0.012 | 0.005 |
| 60 | 0.000 | 0.000 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig4_c.jpg,atomic-layer-etching/simulation-usecase/15/fig4,c,"| Z Position (Å) | Si Density (atom/Å³) | Cl Density (atom/Å³) |
|----------------|----------------------|----------------------|
| 0  | 0.075 | 0.000 |
| 5  | 0.046 | 0.000 |
| 10 | 0.048 | 0.000 |
| 15 | 0.049 | 0.000 |
| 20 | 0.051 | 0.000 |
| 25 | 0.050 | 0.000 |
| 30 | 0.052 | 0.002 |
| 35 | 0.048 | 0.004 |
| 40 | 0.050 | 0.003 |
| 45 | 0.042 | 0.004 |
| 50 | 0.035 | 0.015 |
| 55 | 0.008 | 0.008 |
| 60 | 0.000 | 0.000 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig4_d.jpg,atomic-layer-etching/simulation-usecase/15/fig4,d,"| Z Position (Å) | Si Density (atom/Å³) | Cl Density (atom/Å³) |
|----------------|----------------------|----------------------|
| 0  | 0.075 | 0.000 |
| 5  | 0.045 | 0.000 |
| 10 | 0.049 | 0.000 |
| 15 | 0.048 | 0.000 |
| 20 | 0.051 | 0.000 |
| 25 | 0.050 | 0.000 |
| 30 | 0.050 | 0.001 |
| 35 | 0.051 | 0.003 |
| 40 | 0.052 | 0.004 |
| 45 | 0.050 | 0.003 |
| 50 | 0.042 | 0.003 |
| 55 | 0.010 | 0.003 |
| 60 | 0.000 | 0.000 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig4_e.jpg,atomic-layer-etching/simulation-usecase/15/fig4,e,"| Z Position (Å) | Si Density (atom/Å³) | Cl Density (atom/Å³) |
|----------------|----------------------|----------------------|
| 0  | 0.072 | 0.000 |
| 5  | 0.048 | 0.000 |
| 10 | 0.046 | 0.000 |
| 15 | 0.048 | 0.000 |
| 20 | 0.050 | 0.000 |
| 25 | 0.051 | 0.000 |
| 30 | 0.050 | 0.001 |
| 35 | 0.050 | 0.003 |
| 40 | 0.052 | 0.002 |
| 45 | 0.045 | 0.004 |
| 50 | 0.038 | 0.009 |
| 55 | 0.010 | 0.015 |
| 60 | 0.000 | 0.000 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig4_f.jpg,atomic-layer-etching/simulation-usecase/15/fig4,f,"| Z Position (Å) | Si Density (atom/Å³) | Cl Density (atom/Å³) |
|----------------|----------------------|----------------------|
| 0  | 0.073 | 0.000 |
| 5  | 0.047 | 0.000 |
| 10 | 0.049 | 0.000 |
| 15 | 0.048 | 0.000 |
| 20 | 0.050 | 0.000 |
| 25 | 0.051 | 0.000 |
| 30 | 0.049 | 0.001 |
| 35 | 0.048 | 0.004 |
| 40 | 0.051 | 0.003 |
| 45 | 0.046 | 0.004 |
| 50 | 0.040 | 0.006 |
| 55 | 0.009 | 0.005 |
| 60 | 0.000 | 0.000 |"
data/crops/train/atomic-layer-etching_simulation-usecase_15_fig_5_a.jpg,atomic-layer-etching/simulation-usecase/15/fig_5,a,"| Ar⁺ Energy (eV) | Etch per Cycle (Å/cycle) | Process / Condition |
|-----------------|--------------------------:|---------------------|
| 40              | 0.031                     | Physical Sputtering (Simulation) |
| 40              | 0.458                     | ALE (Simulation, High Fluence) |
| 40              | 0.181                     | ALE (Simulation, Low Fluence) |
| 40              | 0                         | Physical Sputtering (Experiment) |
| 40              |                            | ALE (Experiment) |
| 50              | 0.083                     | Physical Sputtering (Simulation) |
| 50              | 0.5941                    | ALE (Simulation, High Fluence) |
| 50              | 0.233                     | ALE (Simulation, Low Fluence) |
| 50              | 0                         | Physical Sputtering (Experiment) |
| 50              |                            | ALE (Experiment) |
| 60              |                            | Physical Sputtering (Simulation) |
| 60              | 0.739                     | ALE (Simulation, High Fluence) |
| 60              | 0.205                     | ALE (Simulation, Low Fluence) |
| 60              | 0.167                     | Physical Sputtering (Experiment) |
| 60              | 0.233                     | ALE (Experiment) |
| 70              | 0.289                     | Physical Sputtering (Simulation) |
| 70              | 0.894                     | ALE (Simulation, High Fluence) |
| 70              |                            | ALE (Simulation, Low Fluence) |
| 70              | 0.200                     | Physical Sputtering (Experiment) |
| 70              | 1.105                     | ALE (Experiment) |
| 80              | 0.425                     | Physical Sputtering (Simulation) |
| 80              | 1.020                     | ALE (Simulation, High Fluence) |
| 80              |                            | ALE (Simulation, Low Fluence) |
| 80              | 0.360                     | Physical Sputtering (Experiment) |
| 80              | 1.076                     | ALE (Experiment) |
| 90              | 0.598                     | Physical Sputtering (Simulation) |
| 90              | 1.175                     | ALE (Simulation, High Fluence) |
| 90              |                            | ALE (Simulation, Low Fluence) |
| 90              |                            | Physical Sputtering (Experiment) |
| 90              |                            | ALE (Experiment) |
| 100             | 0.763                     | Physical Sputtering (Simulation) |
| 100             | 1.320                     | ALE (Simulation, High Fluence) |
| 100             |                            | ALE (Simulation, Low Fluence) |
| 100             | 0.894                     | Physical Sputtering (Experiment) |
| 100             | 1.316                     | ALE (Experiment) |"
data/crops/train/atomic-layer-etching_simulation-usecase_9_42b2341dcb88232a2b3d8fc38fe7c5cbc5345d5e59715edb80a39db016f6f34c_a.jpg,atomic-layer-etching/simulation-usecase/9/42b2341dcb88232a2b3d8fc38fe7c5cbc5345d5e59715edb80a39db016f6f34c,a,"| Number of Si atoms | Excitation energy (eV) |
|---|---|
| 0 | - |
| 3 | 4.1 |
| 7 | 3.7 |
| 11 | 3.6 |
| 15 | 3.2 |
| 24 | 3.2 |
| 34 | 3.1 |"
data/crops/train/atomic-layer-etching_simulation-usecase_9_fig_3_a.jpg,atomic-layer-etching/simulation-usecase/9/fig_3,a,"| Surface coordinate Z (Å) | Potential energy (eV) |
|---|---|
|-1 | 8 |
|-0.5 | 1.2 |
|0 | 0 |
|0.5 | 0.8 |
|1 | 1.5 |
|1.5 | 2.2 |
|2 | 2.4 |
|2.5| 2.5|"
data/crops/train/atomic-layer-etching_simulation-usecase_9_fig_3_b.jpg,atomic-layer-etching/simulation-usecase/9/fig_3,b,"| Surface coordinate Z (Å) | Potential energy (eV) |
|---|---|
|-1 | 8 |
|-0.5 | 1 |
|0 | 0 |
|0.5 | 0.5 |
|1 | 2 |
|1.5 | 3.2 |
|2 | 4.3 |
|2.5|5.2|"
data/crops/train/atomic-layer-etching_simulation-usecase_9_1efb120580ad0809db6986794a53a1e9c383b07153d625e10037bb0738d83671_a.jpg,atomic-layer-etching/simulation-usecase/9/1efb120580ad0809db6986794a53a1e9c383b07153d625e10037bb0738d83671,a,"| Layer number | Adsorption Energy (eV) |
|---|---|
| 4 | 4.2 |
| 6 | 4.13 |
| 8 | 4.12 |
| 10 | 4.12 |
| 12 | 4.12 |"
data/crops/train/atomic-layer-etching_simulation-usecase_9_1efb120580ad0809db6986794a53a1e9c383b07153d625e10037bb0738d83671_b.jpg,atomic-layer-etching/simulation-usecase/9/1efb120580ad0809db6986794a53a1e9c383b07153d625e10037bb0738d83671,b,"| Cut-off energies (Ry) | Total energy (Ry) |
|---|---|
| 15 | -945.9 |
| 20 | -946.1 |
| 25 | -946.2 |
| 30 | -946.3 |
| 35 | -946.3 |
| 40 | -946.3 |
| 45 | -946.3 |
| 50 | -946.3 |
| 55 | -946.3 |
| 60 | -946.35 |"
data/crops/train/atomic-layer-etching_simulation-usecase_9_fig_7_a.jpg,atomic-layer-etching/simulation-usecase/9/fig_7,a,"| Surface coordinate Z (Å) | Potential energy (eV) Ground state | Potential energy (eV) Excited state | Density Ground state |Density Excited state |
|---|---|---|---|---|
|-0.7 | 3 |4.2|-|-|
| 0 | 0 |3.1|Peak|Peak|
| 1 | 1.6 |2.6|-|-|
| 2 | 2.4 |2.5|-|-|
| 3 | 2.5 |2.5|-|-|
| 4 | 2.5 |2.5|-|-|"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_3_a.jpg,atomic-layer-etching/simulation-usecase/31/figure_3,a,"| Oligomer State | ΔE_FA (eV) | ΔG_FA (80°C)(eV) | ΔE_FAmd(eV) | ΔG_FAmd (80°C)(eV) |
|----------------|-------------|------------------|--------------|------------------|
| Monomer | 0.0    | 0.0    | 0.0     | 0.0     |
| Dimer   | ~ -1.0 | ~ -0.5 | ~ -1.50 | ~ -0.75 |
| Trimer  | ~ -1.0 | ~ -0.4 | ~ -1.90 | ~ -1.25 |
| Tetramer| ~ -0.6 | ~ 0.00 | ~ -1.10 | ~ -0.25  |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_4_a.jpg,atomic-layer-etching/simulation-usecase/31/figure_4,a,"| Coverage θ_N (Å⁻²) | Blue Solid | Green Dash | Red Dash-Dot | Blue Dash | Purple Dash Dot | Yellow Solid |Teal Dash |
|---|---|---|---|---|---|---|---|
| 0.025 | ~ -0.6 | ~ +0.1 | ~ +0.3 | ~ 0.0  | ~ -0.25 | ~ +0.0 |~ +0.2 |
| 0.05  | ~ -0.4 | ~ +0.1 | ~ +0.3 | ~ +0.1 | ~ +0.00 | ~ +0.1 |~ +0.2 |
| 0.10  | ~ +0.25| ~ +0.4 | ~ +0.9 | ~ +0.4 | ~ +0.20 | ~ +0.5 |~ +0.5 |
| 0.15  | ~ +1.0 | ~ +1.1 | ~ +1.5 |   -    | ~ +0.90 | ~ +1.0 |~ +1.0 |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_4_b.jpg,atomic-layer-etching/simulation-usecase/31/figure_4,b,"| Coverage θ_N (Å⁻²) | Blue Solid | Green Dash | Red Dash-Dot | Blue Dash | Purple Dash Dot | Yellow Solid |Teal Dash |
|---|---|---|---|---|---|---|---|
| 0.025 | ~ +0.8 | ~ +1.5 | ~ +1.7 | ~ +1.4 | ~ +1.00 | ~ +1.2 |~ +1.2 | 
| 0.05  | ~ +0.8 | ~ +1.5 | ~ +1.6 | ~ +1.5 | ~ +1.00 | ~ +1.2 |~ +1.2 |
| 0.10  | ~ +1.5 | ~ +1.8 | ~ +2.1 |   -    |   -     | ~ +1.8 |~ +1.5 |
| 0.125 | ~ +1.8 | ~ +0.0 | ~ +2.9 |   -    |   -     | ~ +2.1 |~ +2.3 |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_4_c.jpg,atomic-layer-etching/simulation-usecase/31/figure_4,c,"| Coverage θ_O (Å⁻²) | Blue Solid | Green Dash | Red Dash-Dot | Blue Dash | Purple Dash Dot | Yellow Solid |Teal Dash |
|---|---|---|---|---|---|---|---|
| 0.05 | ~ -2.1 | ~ -1.8 | ~ -1.9 | ~ -1.9 | ~ -2.1  | ~ -2.0 |~ -2.0 |
| 0.10 | ~ -1.6 | ~ -1.5 | ~ -1.5 | ~ -1.6 | ~ -1.75 | ~ -1.6 |~ -1.5 |
| 0.15 | ~ -1.25| ~ -1.3 | ~ -0.9 | ~ -1.4 | ~ -1.25 | ~ -1.2 |~ -1.3 |
| 0.20 |   -    |   -    | ~ -0.5 | ~ -1.0 | ~ -1.00 | ~ -0.9 |~ -1.0 |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_4_d.jpg,atomic-layer-etching/simulation-usecase/31/figure_4,d,"| Coverage θ_O (Å⁻²) | Blue Solid | Green Dash | Red Dash-Dot | Blue Dash | Purple Dash Dot | Yellow Solid |Teal Dash |
|---|---|---|---|---|---|---|---| 
| 0.05 | ~ -1.6 | ~ -1.4 | ~ -1.3  | ~ -1.4 | ~ -1.60 | ~ -1.4 |~ -1.5 | 
| 0.10 | ~ -1.3 | ~ -1.2 | ~ -0.75 | ~ -1.2 | ~ -1.20 | ~ -1.0 |~ -1.2 |
| 0.15 | ~ -0.3 | ~ -0.6 | ~ -0.00 | ~ -0.9 | ~ -0.90 | ~ -0.6 |~ -0.9 |
| 0.20 |    -   |    -   |   -     | ~ -0.4 | ~ -0.50 |    -   |~  0.0 |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_5_a.jpg,atomic-layer-etching/simulation-usecase/31/figure_5,a,"| Coverage θ_N (Å⁻²) | Blue Solid | Green Dash | Red Dash-Dot | Blue Dash | Purple Dash Dot | Yellow Solid |Teal Dash |
|---|---|---|---|---|---|---|---|
| 0.01 | ~ 0.80 | ~ 0.40 | ~ 0.3 | ~ 0.5 | ~ 0.6 | ~ 0.5  | ~ 0.4  |
| 0.05 | ~ 0.75 | ~ 0.45 | ~ 0.3 | ~ 0.4 | ~ 0.5 | ~ 0.4  | ~ 0.4  |
| 0.10 | ~ 0.30 | ~ 0.25 | ~ -0.2| ~ 0.2 | ~ 0.4 | ~ 0.2  | ~ 0.1  |
| 0.15 |   -    | ~ -0.25| ~ -0.6|    -  | ~ -0.1| ~ -0.3 | ~ -0.3  |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_5_b.jpg,atomic-layer-etching/simulation-usecase/31/figure_5,b,"| Coverage θ_N (Å⁻²) | Blue Solid | Green Dash | Red Dash-Dot | Blue Dash | Purple Dash Dot | Yellow Solid |Teal Dash |
|---|---|---|---|---|---|---|---|
| 0.01 | ~ 0.0  | ~ -0.20 | ~ -0.25 | ~ -0.15 | ~ -0.15 | ~ -0.10  | ~ -0.10  |
| 0.05 | ~ 0.5  | ~ -0.15 | ~ -0.20 | ~ -0.20 | ~ -0.05 | ~ -0.10  | ~ -0.10  |
| 0.10 | ~ -0.2 | ~ -0.30 | ~ 0.40  |    -    |     -   | ~ -0.25  | ~ -0.20  | 
| 0.15 | ~ -0.5 |    -    |    -    |    -    |     -   |     -    |    -     |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_5_c.jpg,atomic-layer-etching/simulation-usecase/31/figure_5,c,"| Coverage θ_N (Å⁻²) | Blue Solid | Green Dash | Red Dash-Dot | Blue Dash | Purple Dash Dot | Yellow Solid |Teal Dash |
|---|---|---|---|---|---|---|---|
| 0.01 | ~ 0.95  | ~ 0.40 | ~ 0.60 | ~ 0.60 | ~ 0.75 | ~ 0.75  | ~ 0.75  |
| 0.05 | ~ 0.80  | ~ 0.40 | ~ 0.50 | ~ 0.50 | ~ 0.75 | ~ 0.70  | ~ -0.10 |
| 0.10 | ~ 0.25  | ~ 0.20 | ~ 0.00 | ~ 0.25 | ~ 0.25 | ~ 0.20  | ~ -0.20 | 
| 0.15 | ~ -0.10 | ~ -0.10| ~ -0.50| ~ 0.00 | ~ -0.10| ~ -0.10 | ~ -0.10 |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_5_d.jpg,atomic-layer-etching/simulation-usecase/31/figure_5,d,"| Coverage θ_N (Å⁻²) | Blue Solid | Green Dash | Red Dash-Dot | Blue Dash | Purple Dash Dot | Yellow Solid |Teal Dash |
|---|---|---|---|---|---|---|---|
| 0.01 | ~ 0.30  | ~ 0.00 | ~ 0.10 | ~ 0.10 | ~ 0.15 | ~ 0.15  | ~ 0.35  |
| 0.05 | ~ 0.20  | ~ 0.10 | ~ 0.00 | ~ 0.10 | ~ 0.20 | ~ 0.05  | ~ 0.15  |
| 0.10 | ~ 0.00  | ~ 0.00 | ~ -0.25| ~ -0.05| ~ 0.00 | ~ -0.05 | ~ 0.00  | 
| 0.15 | ~ -0.40 | ~ -0.25| ~ -0.80| ~ -0.20| ~ -0.20| ~ -0.35 | ~ -0.20 |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_6_a.jpg,atomic-layer-etching/simulation-usecase/31/figure_6,a,"| Coverage θ (Å⁻²) | Del_G (HFAmd) (Ni/N)| Del_G (HFA) (Ni/N) | Del_G (HFAmd) (Ni/O)| Del_G (HFA) (Ni/O) |
|---|---|---|---|---|
| 0.01 | ~ 0.60 | ~ 0.85 | ~ 0.75 | ~ 0.95 |
| 0.05 | ~ 0.50 | ~ 0.75 | ~ 0.60 | ~ 0.85 |
| 0.10 | ~ 0.35 | ~ 0.60 | ~ 0.20 | ~ 0.50 |
| 0.15 | ~ -0.20| ~ 0.00 | ~ -0.10| ~ 0.20 |
| 0.20 |     -  |    -   | ~ -0.40| ~ -0.20 |"
data/crops/train/atomic-layer-etching_simulation-usecase_31_figure_6_b.jpg,atomic-layer-etching/simulation-usecase/31/figure_6,b,"| Coverage θ (Å⁻²) | Del_G (HFAmd) (Cu/N)| Del_G (HFA) (Cu/N) | Del_G (HFAmd) (Cu/O)| Del_G (HFA) (Cu/O) |
|---|---|---|---|---|
| 0.01 | ~ 0.20 | ~ 0.20 | ~ 0.30 | ~ 0.30 |
| 0.05 | ~ 0.00 | ~ 0.05 | ~ 0.20 | ~ 0.20 |
| 0.10 | ~ -0.20| ~ 0.15 | ~ 0.00 | ~ 0.00 |
| 0.15 |   -    |    -   | ~ -0.20| ~ -0.10|
| 0.20 |   -    |    -   |    -   |    -   |"
