image_path,sample_id,panel_id,summary
data/crops/train/atomic-layer-etching_experimental-usecase_14_figure_5_b.jpg,atomic-layer-etching/experimental-usecase/14/figure_5,b,"The chart shows how the film thickness of various materials (TiN, SiO₂, Si₃N₄, ZrO₂, HfO₂, Al₂O₃) changes over cycles at 250°C using DMAC."
data/crops/train/atomic-layer-etching_experimental-usecase_14_figure_6_a.jpg,atomic-layer-etching/experimental-usecase/14/figure_6,a,The chart shows the thickness change of crystalline and amorphous HfO₂ as a function of the number of ALE cycles at 250°C using HF/TiCl₄. The etch rate is 0.02 Å/cycle for the crystalline sample and 0.35 Å/cycle for the amorphous.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_3_a.jpg,atomic-layer-etching/experimental-usecase/13/figure_3,a,The etch rate increases linearly with increasing O₂ time/cycle for both BCl₃ time/cycles of 60 sec and 30 sec.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_3_b.jpg,atomic-layer-etching/experimental-usecase/13/figure_3,b,The etch rate increases linearly with increasing BCl₃ time/cycle for both O₂ time/cycles of 60 sec and 30 sec.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_4_a.jpg,atomic-layer-etching/experimental-usecase/13/figure_4,a,The chart shows the etch rate of GaN and AlGaN as a function of bias power. The etch rate increases linearly with bias power for both materials.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_8_a.jpg,atomic-layer-etching/experimental-usecase/13/figure_8,a,The line chart shows the relationship between forward voltage and current for two methods: ALE and Digital etching.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_8_b.jpg,atomic-layer-etching/experimental-usecase/13/figure_8,b,The line chart displays the logarithmic scale of current against forward voltage for ALE and Digital etching.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_8_c.jpg,atomic-layer-etching/experimental-usecase/13/figure_8,c,The line chart illustrates the absolute value of current against reverse voltage for ALE and Digital etching.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_8_d.jpg,atomic-layer-etching/experimental-usecase/13/figure_8,d,The line chart depicts the ideality factor n against forward voltage for ALE and Digital etching.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_2_a.jpg,atomic-layer-etching/experimental-usecase/13/figure_2,a,The chart shows the relationship between bias power and DC self-bias for O2 plasma step at ICP power of 400 W.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_2_b.jpg,atomic-layer-etching/experimental-usecase/13/figure_2,b,The chart shows the relationship between bias power and DC self-bias for BCl3 plasma step at ICP power of 400 W.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_2_c.jpg,atomic-layer-etching/experimental-usecase/13/figure_2,c,The chart shows the relationship between ICP power and DC self-bias for O2 plasma step at bias power of 3 W.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_2_d.jpg,atomic-layer-etching/experimental-usecase/13/figure_2,d,The chart shows the relationship between ICP power and DC self-bias for BCl3 plasma step at bias power of 2 W.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_5_a.jpg,atomic-layer-etching/experimental-usecase/13/figure_5,a,"The scatter plot shows the relationship between the number of cycles and etch depth. As the number of cycles increases, the etch depth also increases."
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_6_a.jpg,atomic-layer-etching/experimental-usecase/13/figure_6,a,"The etch rate increases with increasing O₂ plasma time up to 2 minutes, after which it plateaus."
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_6_b.jpg,atomic-layer-etching/experimental-usecase/13/figure_6,b,"The etch rate increases with increasing dipping time in HCl up to 4 minutes, after which it plateaus."
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_10_a.jpg,atomic-layer-etching/experimental-usecase/13/figure_10,a,The figure shows Al 2p core-level spectra with peaks labeled as Al-N and Al-O.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_10_b.jpg,atomic-layer-etching/experimental-usecase/13/figure_10,b,The figure shows Ga 3d core-level spectra with peaks labeled as Ga-N and Ga-O.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_10_c.jpg,atomic-layer-etching/experimental-usecase/13/figure_10,c,"The figure shows N 1s core-level spectra with peaks labeled as N-Ga, N-Al, and Ga Auger."
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_10_d.jpg,atomic-layer-etching/experimental-usecase/13/figure_10,d,The figure shows Al 2p core-level spectra with peaks labeled as Al-N and Al-O.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_10_e.jpg,atomic-layer-etching/experimental-usecase/13/figure_10,e,The figure shows Ga 3d core-level spectra with peaks labeled as Ga-N and Ga-O.
data/crops/train/atomic-layer-etching_experimental-usecase_13_figure_10_f.jpg,atomic-layer-etching/experimental-usecase/13/figure_10,f,"The figure shows N 1s core-level spectra with peaks labeled as N-Ga, N-Al, and Ga Auger."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_8_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_8,a,"The line chart illustrates the variation of N/Ti ratio across different conditions: 'With native oxide', 'Before mod.', 'After mod.', and 'IR Annealing'."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_11_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_11,a,The figure illustrates a proposed etch process of TiN with Cl radicals and IR annealing.
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_10_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_10,a,"The figure displays three spectra charts labeled a, b, and c, each showing intensity against binding energy before modifaction, after modification, and after anneal."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_4_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_4,a,"The scatter plot shows the relationship between Radical Exposure Time (in seconds) and EPC (in nm/cycle). There is a positive correlation where EPC increases as the Radical Exposure Time increases, but form as saturation is observed."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_3_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_3,a,"The bar chart compares etching amounts at two different temperatures, showing a significant difference between -10°C and 30°C."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_6_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_6,a,"The scatter plot shows a positive linear relationship between the number of cycles and etching amount, indicating that the etching amount increases proportionally with the number of cycles."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_2_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_2,a,"The diagram illustrates a processing chamber, highlighting components like the ICP source, IR lamp, plasma, radicals, He gas, wafer stage, and wafer."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_9_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_9,a,"The figure displays three spectra charts labeled a, b, and c, each showing intensity against binding energy in electron volts at different stages in the ALE process."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_7_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_7,a,"The atomic concentration of Ti, N, O, and C changes over sputtering time, with Ti and N reaching a plateau at 50% while O and C decrease significantly."
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig_5_a.jpg,atomic-layer-etching/experimental-usecase/33/fig_5,a,The chart shows the relationship between IR annealing time and EPC (nanometers per cycle) along with the corresponding temperature in degrees Celsius.
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig1_a.jpg,atomic-layer-etching/experimental-usecase/33/fig1,a,The figure illustrates a process involving TiN surface modification through HF exposure with IR annealing.
data/crops/train/atomic-layer-etching_experimental-usecase_33_fig1_b.jpg,atomic-layer-etching/experimental-usecase/33/fig1,b,The figure shows a step-by-step process of surface modification and desorption of TiN using Cl2 plasma treatment resulting in a surface-modified layer that undergoes desorption upon IR annealing.
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_3_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_3,a,The line plot represents the  thickness of ZnS film measured against number of ZnS ALE cycles using HF and TMA as reactants at 300 °C. Initial ZnS ALD films in this study were grown at 100 °C. The etch rate is approximately 2 Å per cycle.
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_4_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_4,a,"The line chart shows an expanded view of the ZnS thickness evolution over the first few ALE cycles. It plots the ZnS film thickness as a function of ZnS ALE cycle number using HF and TMA as reactants at 300 °C, focusing only on the 0–5 cycle region. The initial ZnS films used for ALE were deposited by ALD at 100 °C."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_9_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_9,a,"the multiple stacked line chart represents the time-resolved Quadrupole Mass Spectrometry (QMS) data collected over 5 full cycles of ZnS Atomic Layer Etching (ALE) at 275°C using HF and TMA , show clear, repeatable signals for each half-reaction. The first TMA pulse generates the 68Zn–(CH₃)₂⁺ ion at m/z 98, while HF exposure produces the H₂S⁺ signal at m/z 34. Later TMA pulses also generate the Al₂(CH₃)₄F⁺ ion at m/z 133, confirming the expected reaction by-products."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_16_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_16,a,"The line chart shows the relationship between the number of ALE cycles and the RMS roughness of a material. As the number of ALE cycles increases, the RMS roughness initially decreases slightly and then sharply increases."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_8_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_8,a,"The muliple line chart  shows time-resolved QMS ion intensities during five sequential HF pulses to fresh ZnS powder at 275 °C. The HF⁺ signal (m/z 20) displays clear, square-wave pulses, confirming consistent and controlled delivery of HF during each exposure. The H₂S⁺ signal (m/z 34), expected from a ZnS–HF exchange reaction, remains at the baseline with no detectable peaks. This indicates that HF alone does not react with or etch fresh ZnS under these conditions, implying that surface activation or a second precursor is required for ZnS ALE."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_7_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_7,a,"Multiple line chart shows QMS spectra recorded during the fourth cycle of ZnS ALE at 275 °C for HF and TMA exposures, displayed in three different mass-to-charge (m/z) regions. The spectrum in the m/z range of 10–40 compares ion intensities during HF and TMA exposures, highlighting low-mass fragments associated with the reactant and volatile byproducts."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_7_b.jpg,atomic-layer-etching/experimental-usecase/23/figure_7,b,"The spectrum in the m/z range of 60–100 focuses on intermediate-mass ions, where species such as Al(CH₃)F⁺ and Zn(CH₃)⁺ are detected, indicating the formation of volatile zinc- and aluminum-containing reaction products during the TMA step."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_7_c.jpg,atomic-layer-etching/experimental-usecase/23/figure_7,c,"The spectrum in the m/z range of 100–215 highlights higher-mass fragments, including aluminum fluoride–methyl complexes such as Al₂F(CH₃)₄⁺ and Al₃F₃(CH₃)₅⁺, confirming fluorine removal through the formation of volatile aluminum–fluoride species."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_12_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_12,a,"The multi-line chart shows how the etch rate (Å/cycle) of ZnS ALD changes with HF pressures for depositions carried out at TMA pressures of 20 m.Torr and 200 m.Torr. As the pressure increases till  50, the etch rate increases and plateus."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_14_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_14,a,The graph shows the X-ray diffraction patterns for Zinc Sulphide deposited using ALD method at 100C with two thickness values 20 nm and 60 nm . Higher thickness shows a clear sharp crytalline peak
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_15_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_15,a,"The multiple-line chart shows the thickness change of zinc sulfide thin films as a function of the number of ZnS ALE cycles measured at 300 °C. The etch rate is approximately 2 Å per cycle. The data correspond to initial ZnS film thicknesses of 20, 40, and 60 nm, where the original ZnS ALD films were deposited at 100 °C."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_5_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_5,a,"The multiple line chart shows the reduction in ZnS film thickness with increasing ALE cycles (0–20) at temperatures from 225 °C to 300 °C for films initially deposited at 100 °C. All values display a linear decrease in thickness, confirming a constant etch per cycle and a well-controlled, self-limiting ALE process. The slope increases with temperature, indicating thermally activated etching, with the highest etch rate at 300 °C (~2.1 Å/cycle) and the lowest at 225 °C (~1.25 Å/cycle)."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_6_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_6,a,"This muliple line chart  shows the etch rate per cycle (Å/cycle) as a function of precursor exposure time for two different ALE process conditions: one varying HF exposure time (x) with fixed TMA time (4 s), and the other varying TMA exposure time (y) with fixed HF time (1 s). Both show a rapid increase in etch rate with exposure time up to ~2 seconds, followed by a saturation plateau, indicating self-limiting surface reactions."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_11_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_11,a,"The multi-line chart shows how the etch rate (Å/cycle) of ZnS ALD changes with temperature for depositions carried out at 100 °C, 200 °C, and 300 °C. As the temperature increases, the etch rate also increases.The film deposited at 100 °C etches the fastest, while the film deposited at 300 °C etches the slowest at any given temperature. This implies that films deposited at higher temperatures are denser or chemically more robust."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_10_a.jpg,atomic-layer-etching/experimental-usecase/23/figure_10,a,"The multi axis chart shows time-resolved QMS ion intensities during the TMA pulse. Volatile zinc byproducts, ⁶⁸Zn(CH₃)⁺ (m/z 83) and ⁶⁸Zn(CH₃)₂⁺ (m/z 98), appear immediately at the start of the pulse and decay rapidly, well before the TMA signal (m/z 72) saturates. This indicates a fast, self-limiting surface reaction that releases dimethylzinc."
data/crops/train/atomic-layer-etching_experimental-usecase_23_figure_10_b.jpg,atomic-layer-etching/experimental-usecase/23/figure_10,b,"The multi axis bottom chart shows the aluminum-fluoride dimer fragment Al₂(CH₃)₄F⁺ (m/z 133) relative to the TMA signal (m/z 72). The product signal spikes instantly at the beginning of the TMA exposure, confirming rapid removal of surface fluorine through volatile dimethylaluminum fluoride formation, occurring concurrently with zinc removal."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_3_a.jpg,atomic-layer-etching/experimental-usecase/7/figure_3,a,"This diagram shows one complete atomic layer etching (ALEt) cycle. The surface first reacts with a precursor in a self-limiting adsorption step. After a purge, a co-reactant activates the modified surface in another self-limiting step, followed by a final purge. When both exposures reach saturation, exactly one atomic layer is removed per cycle."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_3_b.jpg,atomic-layer-etching/experimental-usecase/7/figure_3,b,"This diagram shows the same sequence applied to atomic layer deposition (ALD). The key difference is that the activation step leads to material addition instead of removal. When both half-reactions are saturated, each cycle adds a fixed amount of material to the surface."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_3_c.jpg,atomic-layer-etching/experimental-usecase/7/figure_3,c,"These saturation curves explain why exposure times matter. If exposure is too short, the surface is under-saturated and the process is incomplete. If exposure is too long between steps, unwanted parasitic CVD or etching can occur. Proper saturation ensures true atomic-layer behavior."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_4_a.jpg,atomic-layer-etching/experimental-usecase/7/figure_4,a,"The schematic illustrates how ALEt enables atomic-layer-controlled removal while emphasizing selectivity and directional behavior. Anisotropic ALEt removes material preferentially from horizontal surfaces, whereas isotropic ALEt removes material uniformly from all exposed surfaces. Uniformity and etch control are highlighted as key outcomes of the layer-by-layer, surface-limited process."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_4_b.jpg,atomic-layer-etching/experimental-usecase/7/figure_4,b,"The ALD schematic shows atomic-layer addition with excellent uniformity on planar substrates and high conformality inside three-dimensional structures. Because ALD relies on self-limiting surface chemistry, growth per cycle remains consistent across the feature geometry, enabling precise thickness control and uniform coverage of high-aspect-ratio structures."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_1_a.jpg,atomic-layer-etching/experimental-usecase/7/figure_1,a,"The continuous process diagram shows thickness increasing with time during constant exposure to process A. Because the process is flux-controlled, small changes in gas flow or conditions can strongly affect the final thickness."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_1_b.jpg,atomic-layer-etching/experimental-usecase/7/figure_1,b,"The pulsed process diagram shows that exposure to process A is divided into repeated pulses. This gives better timing control than a continuous process, but the thickness per pulse still depends on how much material arrives at the surface."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_1_c.jpg,atomic-layer-etching/experimental-usecase/7/figure_1,c,"The atomic layer process diagram shows alternating A and B steps that react only with the surface. Once each step is saturated, every cycle adds the same fixed amount of material, allowing very accurate thickness control by counting cycles."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_5_a.jpg,atomic-layer-etching/experimental-usecase/7/figure_5,a,"The panel illustrates an inherent selectivity mechanism for area-selective ALD in which certain substrate regions support rapid nucleation while others show negligible nucleation, resulting in selective film growth without masking."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_5_b.jpg,atomic-layer-etching/experimental-usecase/7/figure_5,b,"The analogous inherent selectivity concept for ALEt is shown, where the chosen etch chemistry removes one material significantly faster than adjacent materials, producing selective etching without additional activation or masking."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_5_c.jpg,atomic-layer-etching/experimental-usecase/7/figure_5,c,"This panel shows selective deposition achieved by surface deactivation. A deactivating layer or molecular film blocks precursor adsorption, preventing ALD growth on protected areas while allowing nucleation on unmasked regions."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_5_d.jpg,atomic-layer-etching/experimental-usecase/7/figure_5,d,"Selective ALEt by deactivation is illustrated: a masking layer suppresses etching on the protected surfaces, enabling selective removal only from the exposed material. Etch selectivity depends on the much higher etch rate of the target material relative to the mask."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_5_e.jpg,atomic-layer-etching/experimental-usecase/7/figure_5,e,"The panel depicts selective ALD by activation, where only surfaces locally activated—e.g., by focused electron or ion beams—initiate nucleation. Activation is required only before the first ALD cycle for many processes."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_5_f.jpg,atomic-layer-etching/experimental-usecase/7/figure_5,f,"Selective ALEt by activation is shown, in which activation must occur each cycle to enable removal on targeted regions. Unactivated surfaces remain chemically inert and do not undergo material removal."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_6_a.jpg,atomic-layer-etching/experimental-usecase/7/figure_6,a,The schematic shows a regular ALD/ALEt cycle (AB)m in which self-limiting A and B half-reactions are alternated for m cycles. Each cycle delivers a fixed growth or etch per cycle once saturated.
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_6_b.jpg,atomic-layer-etching/experimental-usecase/7/figure_6,b,"The multistep cycle (ABC)m introduces additional half-reactions, enabling tailoring of material composition or surface chemistry by adding a third reactant step while retaining cyclic self-limiting behavior."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_6_c.jpg,atomic-layer-etching/experimental-usecase/7/figure_6,c,"The supercycle schematic illustrates periodic repetition of two different regular processes. By tuning m and n for the (A1B1)m(A2B2)n combination, the final material properties or average growth/etch rate can be engineered with nanometer-scale precision."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_6_d.jpg,atomic-layer-etching/experimental-usecase/7/figure_6,d,"The bottom-left diagram explains throughput enhancement via reduced exposure times. Operating slightly below saturation shortens cycle duration while sacrificing only a small fraction of growth or etch per cycle, offering acceptable control in processes tolerant to minor deviations from saturation."
data/crops/train/atomic-layer-etching_experimental-usecase_7_figure_6_e.jpg,atomic-layer-etching/experimental-usecase/7/figure_6,e,"The spatial ALD/ALE concept depicts precursor, co-reactant, and purge zones arranged along a substrate translation path. Instead of time-sequenced half-reactions, the substrate encounters spatially separated reaction environments, enabling high-throughput continuous processing."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_4_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_4,a,"This dual-panel figure illustrates how MCPC (mass change per cycle) varies with precursor exposure time for both SF₄ and Sn(acac)₂ in the Al₂O₃ ALE process. In both cases, the MCPC decreases rapidly with increasing exposure time and asymptotically approaches a saturation point, indicating that each half-reaction becomes self-limiting beyond a certain exposure threshold. These saturation behaviors confirm that both precursors operate via self-limiting surface chemistry, a defining feature of atomic layer etching processes."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_9_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_9,a,"The figure presents X-ray photoelectron spectroscopy (XPS) data for a vanadium oxide sample, with signal intensity plotted against binding energy. Peaks corresponding to the O 1s and vanadium V 2p orbitals (V 2p₁/₂ and V 2p₃/₂) are deconvoluted into their constituent oxidation states. The red and blue curves indicate the contributions from V(IV) and V(V) states, respectively. Quantitative analysis reveals that 94.4% of vanadium is in the +4 oxidation state, while only 5.6% exists as V(V). This suggests a dominant VO₂-like phase in the sample, with minimal overoxidation to V₂O₅."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_13_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_13,a,"The figure presents a mass change profile over time during a VO₂ atomic layer etching (ALE) process conducted at 200 °C. The mass oscillations correspond to alternating exposures of SF₄ and Sn(acac)₂, clearly indicated by arrows. Each cycle begins with a mass loss during SF₄ exposure, suggesting etching, followed by a mass gain during Sn(acac)₂ dosing, indicative of precursor adsorption. The overall trend highlights the stepwise nature of the ALE process, where the mass change remains tightly controlled and periodic, showcasing the self-limiting behavior typical of atomic layer processing."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_8_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_8,a,"This line graph displays the mass change of a VO₂ film during atomic layer deposition (ALD) at 150 °C over the course of 125 cycles. The increase in mass is linear with respect to time, indicating a highly consistent and reproducible deposition process. The graph annotates a growth rate of 0.63 Å/cycle, and the pulse sequence for the precursors (TEMAV and H₂O) is noted as part of the experimental procedure. The steady mass gain confirms the self-limiting, layer-by-layer nature of ALD and supports the reliability of the chosen conditions for high-quality VO₂ film growth."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_7_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_7,a,"The figure presents the film thickness of Al₂O₃ as a function of the number of atomic layer etching (ALE) cycles at four different temperatures: 150 °C, 175 °C, 200 °C, and 225 °C. Each dataset shows a monotonic decrease in thickness with increasing cycles, but the rate of etching significantly depends on temperature. At 150 °C, the change is minimal, indicating very slow etching, while the steepest decrease is observed at 200 °C and 225 °C, demonstrating a higher etch rate. The linearity in most cases suggests a consistent per-cycle removal, particularly at elevated temperatures."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_12_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_12,a,"The line chart illustrates mass change (in ng/cm²) as a function of time during the atomic layer etching (ALE) of VO₂ at 200°C. The etching process involves alternating exposures to SF₄ and Sn(acac)₂, as labeled by the arrows on the plot. Distinct mass loss and gain events are observed during the SF₄ and Sn(acac)₂ steps, respectively. The graph captures both the etching half-cycle (mass loss from SF₄) and the subsequent precursor adsorption step (mass gain from Sn(acac)₂), culminating in a repeatable etch pattern. The label ""MCPC"" denotes the minimum mass point per cycle."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_2_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_2,a,"This line chart presents mass change data during Al₂O₃ atomic layer etching (ALE) at 200°C, showing stepwise decreases in mass following alternating exposures to SF₄ and Sn(acac)₂. Distinct mass loss events (ΔM) occur upon each SF₄ pulse, indicating volatile byproduct formation from fluorination. The subsequent Sn(acac)₂ exposures yield mass gains, consistent with precursor adsorption. The black dashed arrow labeled MCPC highlights a stable mass plateau following precursor saturation, marking the point of maximum chemisorbed precursor coverage."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_14_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_14,a,"The figure shows mass gain over time during fluorination of VO₂ at 200 °C using three different conditions: SF₄ at ~500 mTorr, HF at ~500 mTorr, and HF at ~60 mTorr. All three conditions exhibit a sharp increase in mass at around 30 s, indicating fluorine uptake, followed by a plateau, suggesting saturation. SF₄ leads to the highest mass increase (~32 ng/cm²), followed by HF at higher pressure (~18 ng/cm²) and HF at lower pressure (~10 ng/cm²). These differences highlight the influence of both fluorine source and pressure on the extent of fluorination."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_15_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_15,a,"This figure compares the infrared absorbance spectra of VO₂ films fluorinated using SF₄ and HF gases at 200 °C. Each trace represents the progression of exposure from 1 to 10 cycles, showing how the spectral features evolve with increasing fluorination. The SF₄ spectra (in blue) exhibit a progressive increase in the V–F absorbance region (500–800 cm⁻¹) and attenuation in the V=O region (~1000 cm⁻¹), indicating successful replacement of oxygen with fluorine. The HF spectra (in red) also show similar trends but with reduced intensity changes, suggesting lower fluorine incorporation compared to SF₄."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_5_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_5,a,"The chart presents the mass change over time during atomic layer etching (ALE) of Al₂O₃ at 200 °C. The process alternates between SF₄ and Sn(acac)₂ exposures, with each reagent inducing distinct mass gain or loss steps. The mass increases sharply following each Sn(acac)₂ dose and decreases following SF₄ exposure, consistent with a ligand-exchange-driven etch mechanism. The repeatability of these mass shifts across cycles demonstrates the controlled and cyclical nature of the ALE process."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_6_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_6,a,"The figure presents FTIR absorbance spectra collected during fluorination of Al₂O₃ using SF₄ (blue) and HF (red) at 200 °C over 10 exposure cycles. Each spectrum shows how absorbance changes with increasing exposure, highlighting characteristic peaks for Al–O and Al–F bonding. For SF₄, the Al–F signal grows consistently with cycle number, while for HF, Al–O peaks diminish and Al–F peaks grow, indicating progressive surface fluorination. The separation of the two data sets allows direct comparison of chemical evolution during ALE processes."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_11_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_11,a,"The line chart shows the mass change during atomic layer etching (ALE) of VO₂ at 200 °C over 50 cycles. A steady linear decrease in mass is observed, reaching approximately –600 ng/cm² by 5000 seconds. The etch rate is specified as 0.30 Å/cycle, and the process involves alternating pulses of SF₄ and Sn(acac)₂, each with pulse and purge times indicated as ""3–55–3–55"". The linear profile confirms self-limiting and uniform removal per cycle, consistent with ideal ALE behaviour."
data/crops/train/atomic-layer-etching_experimental-usecase_17_figure_10_a.jpg,atomic-layer-etching/experimental-usecase/17/figure_10,a,"This figure shows a series of FTIR absorbance spectra collected during the atomic layer deposition (ALD) of VO₂ at 150 °C. The spectra are plotted as absorbance vs. wavenumber (cm⁻¹) and correspond to increasing ALD cycle numbers, ranging from 5 to 35. Two primary peaks are observed: one near 1010 cm⁻¹ corresponding to the V=O stretching mode, and another near 700–600 cm⁻¹ associated with the V–O bond in VO₂. The increasing intensity of both peaks with cycle number indicates progressive film growth and the formation of VO₂ bonds over successive ALD cycles."
data/crops/train/atomic-layer-etching_experimental-usecase_26_fig5_a.jpg,atomic-layer-etching/experimental-usecase/26/fig5,a,"The figure shows the Dynamic Ron measurement setting condition for different states (off-state, off-on switching, and on-state) as a function of time."
data/crops/train/atomic-layer-etching_experimental-usecase_26_fig5_b.jpg,atomic-layer-etching/experimental-usecase/26/fig5,b,The figure shows the dynamic Ron ratio comparison of ALE process and Cl2 plasma etch as a function of the voltage.
data/crops/train/atomic-layer-etching_experimental-usecase_26_fig4_a.jpg,atomic-layer-etching/experimental-usecase/26/fig4,a,A multiple line chart showing the relationship between gate voltage (V_G) and drain current (I_D) before and after a process.
data/crops/train/atomic-layer-etching_experimental-usecase_26_fig4_b.jpg,atomic-layer-etching/experimental-usecase/26/fig4,b,A box plot comparing the threshold voltage (Vth) for two different etching processes.
